ID,Name,Lat,Lon,Country
1,Colonia del Sacramento,-34.47999900540,-57.84000247340,104
2,Trinidad,-33.54399893740,-56.90099656020,104
3,Fray Bentos,-33.13899902880,-58.30399747190,104
4,Canelones,-34.53800400670,-56.28400149320,104
5,Florida,-34.09900200520,-56.21499844800,104
6,Bassar,9.26100006832,0.78900357378,99
7,Sotouboua,8.55700213306,0.98499646233,99
8,Medenine,33.39999900250,10.41669955760,177
9,Kebili,33.68999703490,8.97100253790,177
10,Tataouine,33.00000315430,10.46670358940,177
11,L'Ariana,36.86667315340,10.19999754750,177
12,Jendouba,36.50000405940,8.74999861458,177
13,Kasserine,35.21670310480,8.71669850332,177
14,Sdid Bouzid,35.01669607910,9.50000448226,177
15,Siliana,36.08330412520,9.38330159966,177
16,Mahdia,35.48391304450,11.04087661530,177
17,Monastir,35.73070213520,10.76729456190,177
18,Zaghouan,36.39999616130,10.14699660660,177
19,Tây Ninh,11.32299910940,106.14699968300,133
20,Luan Chau,21.74000399190,103.34300468000,133
21,Bắc Kạn,22.13333330000,105.83333330000,133
22,Lạng Sơn,21.84599710300,106.75700157600,133
23,Sơn La,21.32800213870,103.91000465100,133
24,Tuyên Quang,21.81799809530,105.21099961500,133
25,Yên Bái,21.70500303950,104.87500258600,133
26,Hai Duong,20.94200107820,106.33100460400,133
27,Thái Bình,20.45030411510,106.33302962800,133
28,Tuy Hòa,13.08200402430,109.31599868400,133
29,Thu Dau Mot,10.96907407740,106.65274554700,133
30,Đông Hà,16.84999810320,107.13330066100,133
31,Cao Lãnh,10.46700013050,105.63599756200,133
32,Truc Giang,10.23499799780,106.37499661500,133
33,Tra Vinh,9.93400208679,106.33400167900,133
34,Vĩnh Long,10.25600399700,105.96400255700,133
35,Cao Bằng,22.66399805500,106.26800464400,133
36,Yoro,15.05999710600,-87.29000053840,159
37,La Esperanza,14.33300405790,-88.16669953720,159
38,La Paz,14.31999902810,-87.68400256850,159
39,Santa Bárbara,14.91900304260,-88.23599962560,159
40,Gracias,14.58330305700,-88.58330051220,159
60,Bingöl,38.88500403550,40.49800255800,62
41,Nueva Ocotepeque,14.43699911940,-89.18199854740,159
42,Yuscarán,13.94399698670,-86.85099853700,159
43,Jérémie,18.63393472720,-74.11842526340,194
44,Port-De-Paix,19.93176007610,-72.82948452310,194
45,Hinche,19.14300008670,-72.00399560110,194
46,Fort-Liberté,19.66556703350,-71.84483954050,194
47,Jacmel,18.23499902640,-72.53700258090,194
48,Kırklareli,41.74299916990,27.22599961570,62
49,Bilecik,40.14999902230,29.98299659770,62
3063,Nyukzha,56.53121217770,121.61308304800,157
50,Sakarya,40.76666113610,30.40000251120,62
51,Kastamonu,41.38900215260,33.78300349050,62
52,Burdur,37.71666011090,30.28333553850,62
53,Kırşehir,39.14199916540,34.17100260080,62
54,Nevşehir,38.62400403560,34.72399851730,62
55,Antioch,36.23333409290,36.11667655840,62
56,Giresun,40.91300114910,38.39000452070,62
57,Sinop,42.02299801770,35.15300149970,62
58,Tokat,40.30599616520,36.56300452150,62
59,Artvin,41.18300114330,41.81799653530,62
61,Bitlis,38.39400011800,42.12299764730,62
62,Kalangala,-0.30888890000,32.22500000000,11
63,Çankırı,40.60700101230,33.62100359330,62
64,Niğde,37.97600411580,34.69400162540,62
65,Yozgat,39.81799809290,34.81499748510,62
66,Gümüşhane,40.46400012850,39.48399961590,62
67,Siirt,37.94400007260,41.93299857690,62
68,Tunceli,39.11670002360,39.53330150060,62
69,Kumi,1.46083330000,33.93611110000,11
70,Kaberamaido,1.73888890000,33.15944440000,11
71,Kayunga,0.70250000000,32.88861110000,11
72,Iganga,0.60916670000,33.46861110000,11
73,Kamuli,0.94722220000,33.11972220000,11
74,Pallisa,1.14500000000,33.70944440000,11
75,Mpigi,0.22500000000,32.31361110000,11
76,Adjumani,3.36138890000,31.80972220000,11
77,Nebbi,2.47583330000,31.10250000000,11
78,Kiboga,0.91611110000,31.77416670000,11
79,Nakasongola,1.30888890000,32.45638890000,11
80,Bombo,0.58329910562,32.53329952490,11
81,Masindi,1.67444440000,31.71500000000,11
82,Fort Portal,0.67100412113,30.27500161600,11
83,Kibale,0.80000000000,31.06666670000,11
84,Sironko,1.25000000000,34.30000000000,11
85,Busia,0.45444440000,34.07583330000,11
86,Katakwi,1.89111110000,33.96611110000,11
87,Veszprém,47.09099713730,17.91099956850,155
88,Zalaegerszeg,46.84400102660,16.83999958610,155
89,Tatabánya,47.54999717710,18.43299956830,155
90,Szekszárd,46.34399711480,18.71299858160,155
91,Salgótarján,48.10500007940,19.82600162640,155
92,Békéscsaba,46.67200211030,21.10100456840,155
93,Eger,47.89500313620,20.38300257840,155
94,Ntungamo,-0.87944440000,30.26416670000,11
95,Kisoro,-1.35388890000,29.69833330000,11
96,Gikongoro,-2.48329794474,29.56670160200,64
97,Kibuye,-2.05000198533,29.34999959190,64
98,Kibungo,-2.16669593181,30.53330158450,64
99,Târgu Jiu,45.04500003520,23.27400061540,162
100,Slatina,44.43499814220,24.37100155590,162
101,Alexandria,43.90163106990,25.28670654250,162
102,Târgoviște,44.93799912850,25.45900250200,162
103,Giurgiu,43.92999910620,25.83999950220,162
157,Trat,12.23700308940,102.50900162400,97
104,Slobozia,44.56999805660,27.38199659320,162
105,Dar'a,32.62500013770,36.10500350660,44
106,Delémont,47.36999712580,7.34499948764,151
107,Neuchâtel,46.99899914470,6.92299861540,151
108,Aarau,47.39000410020,8.03400361048,151
109,Stans,46.95000307390,8.38330254672,151
110,Sion,46.23900302860,7.35399948193,151
111,Herisau,47.38329903330,9.28330247214,151
112,Saint Gallen,47.42299806670,9.36199855724,151
113,Bellinzona,46.19700013170,9.01999860875,151
114,Glarus,47.05000203590,9.06669958673,151
115,Schaffhausen,47.70600309070,8.63299852333,151
116,Schwyz,47.01999604240,8.64800160284,151
117,Frauenfeld,47.56799716570,9.10800050195,151
118,Altdorf,46.87900214440,8.63800258370,151
119,Zug,47.17899903050,8.48700056499,151
120,Falun,60.61300203560,15.64700455370,9
121,Nyköping,58.76399717780,17.01500451310,9
122,Härnösand,62.63399703910,17.93400361750,9
123,Karlskrona,56.20300218590,15.29600461090,9
124,Alba Lulia,46.07700313130,23.58000058680,162
231,Wete,-5.06346395918,39.72579900160,120
125,Bistrița,47.13800409460,24.51300358030,162
126,Deva,45.88332304240,22.91667357040,162
127,Zalău,47.17500309660,23.06300448190,162
128,Satu Mare,47.79199816350,22.88500248030,162
129,Rimnicu Vilcea,45.10999804490,24.38299862470,162
130,Sfintu-Gheorghe,45.86799611140,25.79300148100,162
131,Miercurea Cuic,46.36099807860,25.52400051170,162
132,Piatra-Neamt,46.94000405470,26.38299656510,162
133,Brăila,45.29199614590,27.96900353880,162
134,Vaslui,46.63332907560,27.73333859070,162
135,Salyan,28.35000003690,82.18330255360,190
136,Mae Hong Son,19.30100405000,97.96899665290,97
137,Phangnga,8.45100008580,98.53399857440,97
138,Ranong,9.96200109451,98.63800257190,97
139,Krabi,8.05200309702,98.91199866550,97
140,Phatthalung,7.61499897978,100.08099956000,97
141,Satun,6.61670109886,100.06669862800,97
142,Lamphun,18.50300113630,99.07399856270,97
143,Kamphaeng Phet,16.47299703690,99.52900266850,97
144,Phichit,16.43900404560,100.34900167000,97
145,Phetchabun,16.41899707120,101.15900165300,97
146,Supham Buri,14.47100104680,100.12899660600,97
147,Ang Thong,14.58330305700,100.44999965700,97
148,Chainat,15.17900401760,100.12599969700,97
149,Nakhon Nayok,14.20000202780,101.21599869300,97
150,Sing Buri,14.88699899930,100.40100358600,97
151,Nakhon Pathom,13.81799706660,100.06399859700,97
152,Prachuap Khiri Khan,11.80299604680,99.80000168760,97
153,Samut Sakhon,13.53600000360,100.27400464100,97
154,Samut Songkhram,13.41299699260,100.00099863600,97
155,Yasothon,15.78799811510,104.15099767700,97
156,Chachoengsao,13.67900105290,101.07600365400,97
158,Kalasin,16.42799706550,103.50900067700,97
159,Maha Sarakham,16.18399802930,103.29800454300,97
160,Roi Et,16.05099599920,103.65499863500,97
161,Pattani,6.86400302337,101.25000062000,97
162,Piggs Peak,-25.96100398770,31.24700149570,182
163,Siteki,-26.45499604360,31.95199862130,182
164,Manzini,-26.49500105630,31.38800449530,182
165,Hlatikulu,-26.99999992690,31.41669654860,182
166,Somoto,13.47599711820,-86.58299659250,187
167,Ocotal,13.62999604590,-86.47299861130,187
168,Aveiro,40.64100310520,-8.65099753409,25
169,Leiria,39.73899602850,-8.80499646187,25
170,Viana Do Castelo,41.69623514270,-8.84413748436,25
171,Mérida,38.91200401840,-6.33799751231,185
172,Beja,38.01400214270,-7.86300241019,25
173,Évora,38.55999611470,-7.90599556130,25
174,Portalegre,39.29000410950,-7.42300154937,25
175,Santarém,39.23100008340,-8.68200255248,25
176,Bragança,41.80799701420,-6.75500342578,25
177,Castelo Branco,39.81099614830,-7.48799955910,25
243,Farim,12.49299902900,-15.22700042240,154
178,Guarda,40.54100414320,-7.26200051152,25
179,Viseu,40.65699610800,-7.91000043134,25
180,Vila Real,41.29399814930,-7.73700249014,25
181,Fatick,14.34400210190,-16.41599952090,48
182,An Nabk,31.33330204580,37.33329653450,31
183,Assen,53.00000109240,6.55000258464,38
184,Arnhem,51.98799603450,5.92299956246,38
185,Maastricht,50.85299706720,5.67700247661,38
186,Zwolle,52.52400008890,6.09699652852,38
187,Middelburg,51.50199617730,3.60999954067,38
307,Dedza,-14.36666670000,34.33333330000,91
188,'s-Hertogenbosch,51.68333714270,5.31666048481,38
189,Arendal,58.46475605550,8.76600055346,74
190,Vossavangen,60.63000316480,6.44100346283,74
191,Leikanger,61.18329612450,6.84999947075,74
192,Bærum,59.91348605970,11.34723651360,74
193,Hamar,60.82000206970,11.06900155610,74
194,Tønsberg,59.26400108950,10.42100147080,74
195,Baglung,28.26669605930,83.58329762020,190
196,Jumla,29.25000012780,82.21670162410,190
197,Bhairawa,27.53330408910,83.38329953060,190
198,Dandeldhura,29.30000415970,80.60000454740,190
199,Dhangarhi,28.69499706000,80.59300260280,190
200,Ramechhap,27.32599807570,86.08699852860,190
201,Bhimphedi,27.55099809840,85.13000156290,190
202,Rajbiraj,26.53329610010,86.73329760740,190
203,Ilam,26.90800207350,87.92600453270,190
204,Wabag,-5.49000000496,143.71800373800,18
205,Vanimo,-2.69000093572,141.30399662800,18
206,Kundiawa,-6.02299788324,144.96001271400,18
207,Kerema,-7.92700189711,145.83799867900,18
208,Arawa,-6.22800003317,155.56599066800,18
209,Lorengau,-2.03200199676,147.27999664200,18
210,Kimbe,-5.55000289044,150.14301370900,18
211,Dubăsari,47.26305560000,29.16083330000,183
212,Qacha's Nek,-30.11726691530,28.70199950660,135
213,Hudur,4.18329897276,43.86670260500,200
214,Garbahaarey,3.32700311625,42.22700164490,200
215,Bu'aale,1.08330301740,42.58330252570,200
216,Dhuusa Mareeb,5.74199998430,46.50800449990,200
217,Trincomalee,8.56899903641,81.23300155320,21
218,Puttalan,8.03300408359,79.82600454210,21
219,Ratnapura,6.69300313187,80.38600256870,21
220,Umuahia,5.53200304108,7.48600248721,63
221,Uyo,5.00799605550,7.84999852368,63
222,Owerri,5.49299705326,7.02600358810,63
223,Sariwon,38.50700410990,125.76200468700,156
224,Sin-Ni,39.48800414940,125.46399658300,156
225,Suchboatar,50.24999711880,106.20000062400,145
226,Dzuunmod,47.71099804940,106.94700064600,145
227,Omaruru,-21.43600193100,15.95099753920,119
228,Karibib,-21.93900291730,15.85299646140,119
229,Otavi,-19.63999801410,17.34200154760,119
230,Gobabis,-22.45499999740,18.96300053750,119
232,Kibaha,-6.76670395349,38.91670260150,120
233,Mkokotoni,-5.87899797460,39.25999861800,120
234,Fribourg,46.80000008000,7.14999652234,151
235,Liestal,47.48300111760,7.73700346795,151
236,Solothurn,47.21200209860,7.53699660776,151
237,Sarnen,46.89900001720,8.24300152884,151
238,Mariestad,58.70500208780,13.82799658780,9
239,Vannersborg,58.36300213930,12.33000060890,9
240,Appenzell,47.33330410310,9.41670050466,151
241,Ros Comain,53.63333330000,-8.18333330000,15
242,Cacheu,12.26899803110,-16.16499854010,154
244,Fulacunda,11.77299898930,-15.19499654460,154
245,Gabú,12.27999607510,-14.23400347950,154
246,Catió,11.21670001890,-15.16670049370,154
247,Barclayville,4.79999699650,-8.16669851802,55
248,Voinjama,8.41670111517,-9.74999652422,55
249,Bensonville,6.43329903452,-10.60000151940,55
250,Kakata,6.52599900880,-10.34900053870,55
251,Sanniquellie,7.37100010911,-8.68499946155,55
252,Rivercess,5.46499804554,-9.57799744238,55
253,Potenza,40.64200213010,15.79899649560,102
254,Campobasso,41.56299911860,14.65599655890,102
255,Al Mafraq,32.28329706690,36.23329851950,12
256,At Tafilah,30.83333404400,35.60000463600,12
257,Ma'an,30.19200311560,35.73600357520,12
258,Aosta,45.73700106710,7.31500259571,102
259,Diekirch,49.88330105090,6.16670155545,7
260,Grevenmacher,49.69999811130,6.33330057452,7
261,Kangar,6.43300199135,100.18999868200,47
262,Kuala Lipis,4.18400111992,102.04200061400,47
263,Shah Alam,3.06669599645,101.54999767200,47
264,Nyeri,-0.41699699049,36.95100363180,46
265,Teyateyaneng,-29.15299793560,27.75300351030,75
266,Mohales Hoek,-30.15899990830,27.47999750550,75
267,Moyeni,-30.41099991390,27.71600450830,75
268,Hlotse,-28.87800298270,28.05599763650,75
269,Butha-Buthe,-28.74999591130,28.25000157690,75
270,Mokhotlong,-29.29100402610,29.07800154800,75
271,Ahuachapán,13.91900398970,-89.84500154670,101
272,Cojutepeque,13.71670203660,-88.93330159560,101
273,Nueva San Salvador,13.67399699250,-89.28999847880,101
274,Zacatecoluca,13.50800099590,-88.86799760660,101
275,La Unión,13.33199704400,-87.83900052110,101
276,San Francisco Gotera,13.69999811600,-88.10000052100,101
277,San Vicente,13.64100302600,-88.78499960830,101
278,Usulután,13.34600109870,-88.43200161580,101
279,Chalatenango,14.07200405810,-89.09399648870,101
280,Lucea,18.44299808540,-78.17900361630,143
281,Mandeville,18.03300305260,-77.49999851260,143
282,Black River,18.03099606680,-77.85199748030,143
283,Falmouth,18.47958304730,-77.65604960330,143
284,Savanna-la-Mar,18.16399809690,-77.94800050840,143
2585,Sechura,-5.23525022494,-78.50064538750,136
285,Port Antonio,18.15900313810,-76.38000262490,143
286,Saint Ann's Bay,18.43263913930,-77.19952453710,143
287,Port Maria,18.37700105080,-76.89999547330,143
288,Half Way Tree,18.03330009580,-76.79999651130,143
289,Port Morant,17.89100102820,-76.32899956820,143
290,Sabaneta,19.50499807350,-71.34498853570,13
291,Mao,19.55199609460,-71.07499747760,13
292,Cotuí,19.05900306360,-70.15200260480,13
293,Evinayong,1.44999908525,10.56670255150,196
294,Luba,3.44999702564,8.55000052502,196
295,Šibenik,43.72722220000,15.90583330000,176
296,Shibin el Kom,30.59199912930,30.89999748690,125
297,Benha,30.46666511550,31.18333562940,125
298,Zagazig,30.58333208810,31.51665960060,125
299,Kafr el Sheikh,31.10900400480,30.93599762950,125
300,Dikhil,11.10400200640,42.37200057830,43
301,Tadjoura,11.78330398780,42.90000349790,43
302,Haapsalu,58.94305560000,23.54138890000,132
303,Hawalli,29.33334001540,47.99999755910,52
304,Buluko,-0.75699888928,28.52800254060,87
305,Mzimba,-11.90000000000,33.60000000000,91
306,Machinga,-14.96666670000,35.51666670000,91
5644,Gueppi,-0.11659625357,-75.22996647310,136
308,Mchinji,-13.80000000000,32.90000000000,91
309,Ntcheu,-14.81666670000,34.63333330000,91
310,Chiradzulu,-15.70000000000,35.18333330000,91
311,Nsanje,-16.91666670000,35.26666670000,91
312,Mwanza,-15.61666670000,34.51666670000,91
313,Mulanje,-16.03333330000,35.50000000000,91
314,Salamá,15.10299902780,-90.31400060560,165
315,Retalhuleu,14.53709704060,-91.67701454240,165
316,San Marcos,14.96600106370,-91.79999951560,165
317,Chimaltenango,14.66199914210,-90.81999850100,165
318,Antigua Guatemala,14.56669809570,-90.73330161190,165
319,Sololá,14.77299598270,-91.18299551260,165
320,Totonicapán,14.91399898220,-91.35800060510,165
321,El Progreso,14.84999999730,-90.01670358540,165
322,Cuilapa,14.27900409220,-90.29799850120,165
323,Chiquimula,14.79699905650,-89.54399653410,165
324,Jalapa,14.63300110950,-89.98900162080,165
325,Zacapa,14.97200398350,-89.52900255620,165
326,Puerto Plata,19.79021710330,-70.69024747350,13
327,Dajabón,19.54799999520,-71.70499757430,13
328,Moca,19.39699814200,-70.52300058590,13
329,Salcedo,19.38300302350,-70.41670149550,13
330,Jimaní,18.49300211720,-71.85099553270,13
331,Comendador,18.87599700160,-71.70699545850,13
332,Pedernales,18.03799801140,-71.74099755150,13
333,Azua,18.45399612940,-70.72900159520,13
334,Bonao,18.94200313780,-70.40899756920,13
335,Baní,18.27999899780,-70.33100346580,13
336,Hato Mayor,18.76400113620,-69.25699747270,13
337,Monte Plata,18.80700305800,-69.78400153280,13
380,Koundara,12.48000310070,-13.29599642560,61
338,Nagua,19.37600107890,-69.84700149290,13
339,Samaná,19.21200313200,-69.33200360320,13
340,San Cristóbal,18.41599810250,-70.10900051760,13
341,El Seibo,18.76400113620,-69.03500346070,13
342,Higuey,18.61599602660,-68.70799749010,13
343,Georgetown,13.55100308310,-14.76700152330,84
344,Basse Santa Su,13.31000112150,-14.22299649940,84
345,Kerewan,13.49399710670,-16.09499647000,84
346,Mansa Konko,13.37731209640,-15.67856643970,84
347,Sunyani,7.33599899132,-2.33600341635,45
348,Ebebiyín,2.15299799566,11.33000155600,77
349,Viljandi,58.36388890000,25.59000000000,132
350,Tchibanga,-2.85699595718,11.02699849370,77
351,Madingou,-4.16400294242,13.55400049420,72
352,Lamia,38.89899915410,22.43400357550,124
353,Polygyros,40.38100213020,23.45300147640,124
354,Komatini,41.13330309080,25.41670256190,124
355,B'abda,33.83330406350,35.53329651820,192
356,Ramla,31.91670012380,34.86670252340,42
357,Nabatiye et Tahta,33.38330401800,35.45000164220,192
381,Gaoual,11.75400014140,-13.21299842730,61
358,Mariehamn,60.09699618490,19.94900447190,24
359,Hämeenlinna,60.99699611030,24.47199954270,24
360,Kouvola,60.87600008510,26.70900351080,24
361,Mikkeli,61.68999616710,27.28500347630,24
362,Ban Houayxay,20.27750000000,100.41277780000,20
363,Louang Namtha,20.95000204760,101.41669859900,20
364,Champasak,14.88330010860,105.86670362700,20
365,Saravan,15.71599799530,106.42699869600,20
366,Xam Nua,20.41669802460,104.03330470500,20
367,Phongsali,21.68330399470,102.09999668000,20
368,Attapu,14.80799710040,106.83900054900,20
369,Kinkala,-4.35599989705,14.76199860620,72
370,Muineachan,54.25000000000,-6.96666670000,15
371,Vejle,55.70900102840,9.53499649845,142
372,Hillerød,55.93329906940,12.31669853590,142
373,Sorø,55.43299811450,11.56670160440,142
374,Mali,12.08400302100,-12.30100143310,61
375,Tongue,11.43999903510,-11.67000247700,61
376,Kouroussa,10.65300310160,-9.89199854863,61
377,Pita,11.07999909810,-12.40100056060,61
378,Dalaba,10.65600001060,-12.27200356600,61
379,Boffa,10.18500306750,-14.04299644810,61
382,Télimélé,10.90500310720,-13.04299756070,61
383,Forecariah,9.43000207560,-13.09799655120,61
384,Beyla,8.68699798703,-8.65700045383,61
385,Gueckedou,8.55399612239,-10.15100049880,61
386,Dinguiraye,11.29899603560,-10.72600143950,61
387,Dabola,10.74799800320,-11.10899648940,61
388,Touba,8.28000002881,-7.68400154925,141
389,Bouaflé,6.97799710395,-5.74800242826,141
390,Divo,5.83900203727,-5.36000348347,141
391,Toumodi,6.55200013230,-5.01900239435,141
392,Aboisso,5.46669905207,-3.20000353009,141
7336,Picton,-41.28052263868,174.01655610661,153
393,Santa Cruz Del Quiche,15.03330310250,-91.13329762550,165
394,Buea,4.15500308735,9.23100351293,6
395,Krujë,41.51899817200,19.79700359380,28
396,Fier,40.73000402330,19.57300259590,28
397,Lushnjë,40.94000113200,19.71600347970,28
398,Pukë,42.03330301620,19.88330448050,28
399,Bajram Curri,42.33330006780,20.08330257000,28
400,Kukës,42.08300106870,20.43399653350,28
401,Sarandë,39.87700211900,19.99999859240,28
402,Ersekë,40.33330212740,20.68329650770,28
403,Pogradec,40.89999611930,20.66400061660,28
404,Korçë,40.61667601440,20.76666353460,28
405,Berat,40.70999704890,19.97199958470,28
406,Çorovodë,40.51670402620,20.23329662780,28
407,Gramsh,40.86669600810,20.19999651650,28
408,Librazhd,41.20000210700,20.36670359640,28
409,Tepelenë,40.28329809560,20.03329853820,28
410,Përmet,40.23399604540,20.35199756010,28
411,Gjirokastër,40.07899809280,20.14900256140,28
412,Peshkopi,41.68330209820,20.43330348790,28
413,Burrel,41.62599907870,20.01600053130,28
414,Lezhë,41.78799914140,19.65400254450,28
415,Rrëshen,41.78330106030,19.81670458890,28
416,Ashtarak,40.30166670000,44.35916670000,71
417,Mons,50.44599910900,3.93900356095,90
418,Hasselt,50.96400317480,5.48399756100,90
419,Ijevan,40.87555560000,45.14916670000,71
420,Artashat,39.95388890000,44.55055560000,71
421,Gavarr,40.35888890000,45.12666670000,71
422,Gadabay,40.56555560000,45.81611110000,123
423,Goranboy,40.61027780000,46.78972220000,123
424,Tovuz,40.99222220000,45.62888890000,123
425,Agdam,40.90527780000,45.55638890000,123
426,Qabala,40.98138890000,47.84583330000,123
427,Oğuz,41.07083330000,47.45833330000,123
428,Yeghegnadzor,39.76111110000,45.33333330000,71
429,Qala i Naw,34.98300013100,63.13329963670,126
430,Chaghcharan,34.51670110350,65.25000062520,126
431,Lashkar Gah,31.58299802240,64.35999955340,126
432,Zaranj,31.11200107930,61.88699751860,126
433,Tarin Kowt,32.63329815030,65.86669864890,126
434,Zareh Sharan,32.85000016050,68.41670453290,126
435,Asadabad,34.86600003970,71.15000458590,126
436,Taloqan,36.72999904090,69.54000364000,126
437,Mahmud-E Eraqi,35.01669607910,69.33330064900,126
438,Mehtar Lam,34.65000001130,70.16670051740,126
439,Baraki Barak,33.96670209600,68.96670354040,126
440,Aybak,36.26100014750,68.04000050980,126
441,Mayda Shahr,34.45000208720,68.79999662600,126
442,Kampong Spoe,11.45199610400,104.51899858300,14
443,Kampong Thum,12.71199613190,104.88899770500,14
444,Prey Veng,11.48399998170,105.32400360700,14
445,Phnum Tbeng Meanchey,13.81670099860,104.96670370100,14
446,Stoeng Treng,13.52300407540,105.97400157600,14
447,Kracheh,12.46899612060,106.02399667200,14
448,Senmonorom,12.44999710720,107.19999967700,14
449,Lumphat,13.50700213650,106.98100257400,14
450,Svay Rieng,11.07999909810,105.80100363500,14
451,Jijel,36.82199703350,5.76600356014,37
452,Lokossa,6.61500009233,1.71500445721,58
453,Fada Ngourma,12.05499605230,0.36099945083,100
454,Tizi-Ouzou,36.80000111100,4.03333255638,37
455,Bordj Bou Arréridj,36.05900400830,4.62999646641,37
456,M'sila,35.70000309600,4.54500058388,37
457,Guelma,36.46600213200,7.42799748595,37
458,Oum el Bouaghi,35.84999715380,7.14999652234,37
459,Lovec,43.13799911220,24.71900458960,174
460,Montana,43.41400202610,23.23700161340,174
461,Razgrad,43.53399902650,26.53599663350,174
462,Arlon,49.68330312690,5.81670047204,90
463,Bregenz,47.51669706580,9.76670158807,164
464,Eisenstadt,47.83329907870,16.53329746760,164
465,Paro,27.38330109530,89.51670065140,95
488,Réo,12.33349214310,-2.46694451298,100
466,Punakha,27.63330305120,89.83330266430,95
467,Loikaw,19.66500008650,97.20600362760,184
468,Wangdue Prodrang,27.43329602550,89.91669666500,95
469,Cankuzo,-3.16670392087,30.51669662310,93
470,Karusi,-3.09999596849,30.16299648350,93
471,Rutana,-3.93100195025,29.99300455300,93
472,Ruyigi,-3.48100190480,30.24399659760,93
473,Bubanza,-3.08330098404,29.36670351250,93
474,Kayanza,-2.89999787893,29.56670160200,93
475,Makamba,-4.13330390331,29.79999963740,93
3669,Huize,26.35041872050,103.41667435600,68
476,Ngozi,-2.91200388389,29.82500157050,93
477,Kirundo,-2.58472220000,30.09722220000,93
478,Orodara,10.97399705080,-4.90799645220,100
479,Solenzo,12.18333330000,-4.08333330000,100
480,Nouna,12.72899709570,-3.86000051875,100
481,Dédougou,12.45500100210,-3.46400043904,100
482,Gorom Gorom,14.45000398370,-0.23329754642,100
483,Djibo,14.09900404090,-1.62700142072,100
484,Tougan,13.06899899450,-3.06999840903,100
485,Kombissiri,12.06399604660,-1.33399754308,100
486,Ziniaré,12.57699605210,-1.29300244167,100
487,Yako,12.95399711840,-2.26299550106,100
489,Leo,11.09400298720,-2.09799852930,100
490,Sapouy,11.55444440000,-1.77361110000,100
491,Boulsa,12.65699714130,-0.56899753201,100
492,Zorgo,12.24299707310,-0.61100042890,100
493,Koupéla,12.17700003850,-0.35600351424,100
494,Pô,11.16900001610,-1.13499847837,100
495,Manga,11.66200198330,-1.06499640827,100
496,Diébougou,10.95200112830,-3.24800041060,100
497,Gaoua,10.32499810610,-3.17400240659,100
498,Bogandé,12.96900003240,-0.13799649999,100
499,Dori,14.03399709510,-0.02799851881,100
500,Sebba,13.43641220000,0.53044300000,100
501,Diapaga,12.07700107640,1.79600457130,100
502,Pa-an,16.84999810320,97.61670064210,184
503,Hakha,22.65000310190,93.61670459580,184
504,Taunggyi,20.78199906520,97.03800064520,184
505,Sagaing,21.87999903050,95.96199660240,184
506,Muramvya,-3.26099700633,29.61199861660,93
507,Larnaka,34.91700309640,33.63599757120,60
508,Paphos,34.75591516420,32.42245666440,60
509,Laascaanood,8.43329714039,47.31669964380,198
510,Ceerigaabo,10.58329807460,47.33330460510,198
511,Santo António,1.64500205056,7.41200448319,32
512,Daru,-9.10915195792,143.23372259400,18
513,Ramallah,31.90294475140,35.20620937820,42
514,Kyrenia,35.32599910430,33.33300361060,110
515,San Carlos,9.65799900740,-68.58999853950,3
516,San Felipe,10.33599598460,-68.74599551690,3
517,San Juan De Los Morros,9.90099901870,-67.35400158530,3
518,La Asunción,11.03333403000,-63.88333150040,3
519,Al Bayda,13.97899810450,45.57400264700,171
520,'Ataq,14.55000311120,46.80000058210,171
521,Marib,15.42099606800,45.33399954480,171
522,Roatán,16.32999598770,-86.51899760760,159
523,Borgarnes,64.56950277210,-21.86232218700,50
524,San Carlos,11.19999609840,-84.83329748570,187
525,Onverwacht,5.59999812537,-55.19999648100,134
526,Groningen,5.79699897489,-55.48100345530,134
527,Leninobod,39.75000300860,69.00000365160,66
528,Mariscal Estigarribia,-22.03000205060,-60.60999554910,76
529,Caacupé,-25.38700190640,-57.14000047210,76
530,Jinotepe,11.84599813400,-86.19499748220,187
531,Jinotega,13.09100401860,-86.00000361850,187
532,Masaya,11.96900097950,-86.09499852020,187
533,Sakakah,29.99999705940,40.13330453990,31
534,Bentiu,9.23333330000,29.83333330000,170
535,El Porvenir,9.54168635466,-78.97196298680,169
536,Nazran,43.23300311550,44.78300151250,157
537,Ust' Ordynskiy,52.83299713480,104.69999765900,157
538,Dutse,11.79918909520,9.35033460701,63
539,Damaturu,11.74899608100,11.96600457250,63
540,Puyo,-1.48300201412,-77.98699756010,152
541,Heredia,9.99199798645,-84.12000251300,193
542,Tulcán,0.82199703823,-77.73200048000,152
543,Yopal,5.34699909492,-72.40599860050,27
544,Klaksvík,62.23747830340,-6.53901149035,142
545,Laï,9.39500112329,16.30500349260,128
546,Mainz,49.98247245500,8.27321915550,111
547,Usti Nad Labem,50.66299816220,14.08100455440,8
548,Hradec Králové,50.20599617220,15.81200152540,8
549,Fderik,22.67900113450,-12.70700053190,148
550,Aleg,17.05799699670,-13.90899555860,148
551,Akjoujt,19.74699905990,-14.39099948180,148
552,Dahuk,36.86670012730,43.00000262540,147
553,Samarra,34.19399704610,43.87500061760,147
554,Awasa,7.05999607741,38.47699861840,167
555,Gore,8.14899604839,35.53700451050,167
556,Schwerin,53.63330407740,11.41669861050,111
557,Turgay,49.62600010730,63.49899651420,137
